bhk,area,price_lakh,price_per_sqft,area_per_bhk,region_encoded,type_Independent House,type_Penthouse,type_Studio Apartment,type_Villa,status_Under Construction,age_Resale,age_Unknown,log_price
2,1150,208.0,18086.956521739132,575.0,158.51313721345065,False,False,False,False,False,False,False,5.342334251964811
2,1055,211.0,20000.0,527.5,158.51313721345065,False,False,False,False,False,False,False,5.356586274672012
2,1150,209.0,18173.91304347826,575.0,158.51313721345065,False,False,False,False,False,False,False,5.3471075307174685
1,600,185.0,30833.333333333332,600.0,148.96023902872528,False,False,False,False,False,True,False,5.225746673713202
2,850,160.0,18823.529411764706,425.0,160.9075346419215,False,False,False,False,False,True,False,5.081404364984463
1,725,46.0,6344.827586206897,725.0,69.96851540607577,False,False,False,False,False,False,False,3.8501476017100584
1,720,40.0,5555.555555555556,720.0,69.96851540607577,False,False,False,False,False,False,False,3.713572066704308
2,850,163.0,19176.470588235294,425.0,166.57813750953432,False,False,False,False,True,False,False,5.099866427824199
2,1350,350.0,25925.925925925927,675.0,214.9569558723846,False,False,False,False,False,True,False,5.860786223465865
2,850,175.0,20588.235294117647,425.0,165.3500889767575,False,False,False,False,False,True,False,5.170483995038151
1,400,160.0,40000.0,400.0,148.96023902872528,False,False,False,False,False,True,False,5.081404364984463
1,690,100.0,14492.753623188406,690.0,181.57247101851303,False,False,False,False,True,False,False,4.61512051684126
1,340,18.7,5500.0,340.0,80.92040582439022,False,False,True,False,True,False,False,2.9806186357439426
1,565,31.0,5486.725663716814,565.0,80.92040582439022,False,False,False,False,False,False,False,3.4657359027997265
1,545,95.0,17431.19266055046,545.0,222.7409509626427,False,False,True,False,False,True,False,4.564348191467836
1,340,18.0,5294.117647058823,340.0,80.92040582439022,False,False,True,False,False,False,False,2.9444389791664403
1,380,15.8,4157.894736842105,380.0,30.49247210520817,False,False,True,False,False,False,False,2.8213788864092133
1,436,42.03,9639.908256880733,436.0,49.83437662994102,False,False,False,False,True,False,False,3.7618975468505083
2,511,49.32,9651.663405088062,255.5,49.83437662994102,False,False,False,False,True,False,False,3.918402612392185
1,435,42.03,9662.068965517241,435.0,49.83437662994102,False,False,False,False,True,False,False,3.7618975468505083
2,631,63.78,10107.765451664025,315.5,49.83437662994102,False,False,False,False,True,False,False,4.170996913743183
2,529,52.75,9971.64461247637,264.5,49.83437662994102,False,False,False,False,True,False,False,3.984343667007772
2,602,57.12,9488.372093023256,301.0,49.83437662994102,False,False,False,False,True,False,False,4.062509838702082
1,430,41.5,9651.162790697674,430.0,49.83437662994102,False,False,False,False,True,False,False,3.7495040759303713
1,431,41.5,9628.77030162413,431.0,49.83437662994102,False,False,False,False,True,False,False,3.7495040759303713
2,650,113.99999999999999,17538.461538461535,325.0,162.4772516527172,False,False,False,False,True,False,False,4.74493212836325
1,400,99.0,24750.0,400.0,125.02244612509476,False,False,False,False,True,False,False,4.605170185988092
2,600,148.0,24666.666666666668,300.0,125.02244612509476,False,False,False,False,True,False,False,5.003946305945459
2,673,219.0,32540.861812778603,336.5,214.9569558723846,False,False,False,False,True,False,False,5.393627546352362
3,1060,320.0,30188.67924528302,353.3333333333333,214.9569558723846,False,False,False,False,True,False,False,5.771441123130016
1,415,119.0,28674.698795180724,415.0,214.9569558723846,False,False,False,False,True,False,False,4.787491742782046
3,901,289.0,32075.471698113208,300.3333333333333,187.57404960126755,False,False,False,False,True,False,False,5.66988092298052
3,1011,319.0,31552.91790306627,337.0,187.57404960126755,False,False,False,False,True,False,False,5.768320995793772
3,910,290.0,31868.13186813187,303.3333333333333,187.57404960126755,False,False,False,False,True,False,False,5.673323267171493
2,776,221.0,28479.381443298967,388.0,187.57404960126755,False,False,False,False,True,False,False,5.402677381872279
3,899,285.0,31701.890989988875,299.6666666666667,187.57404960126755,False,False,False,False,True,False,False,5.655991810819852
2,850,90.0,10588.235294117647,425.0,126.4613880545538,False,False,False,False,False,True,False,4.51085950651685
1,602,35.5,5897.009966777408,602.0,54.48903615882791,False,False,False,False,True,False,False,3.597312260588446
1,700,68.0,9714.285714285714,700.0,80.92040582439022,False,False,False,False,False,True,False,4.23410650459726
2,820,120.0,14634.146341463415,410.0,126.4613880545538,False,False,False,False,True,False,False,4.795790545596741
1,677,35.0,5169.8670605613,677.0,80.92040582439022,False,False,False,False,False,True,False,3.58351893845611
1,637,40.0,6279.434850863422,637.0,54.48903615882791,False,False,False,False,False,False,False,3.713572066704308
2,650,62.0,9538.461538461539,325.0,80.99736040543259,False,False,False,False,False,True,False,4.143134726391533
2,775,150.0,19354.83870967742,387.5,125.02244612509476,False,False,False,False,False,True,False,5.017279836814924
2,1000,122.0,12200.0,500.0,126.4613880545538,False,False,False,False,False,True,False,4.812184355372417
2,1050,125.0,11904.761904761905,525.0,126.4613880545538,False,False,False,False,False,True,False,4.836281906951478
1,660,47.0,7121.212121212121,660.0,80.99736040543259,False,False,False,False,False,True,False,3.871201010907891
1,650,48.0,7384.615384615385,650.0,80.99736040543259,False,False,False,False,False,True,False,3.8918202981106265
2,984,75.0,7621.951219512195,492.0,80.99736040543259,False,False,False,False,False,True,False,4.330733340286331
1,650,44.0,6769.2307692307695,650.0,80.99736040543259,False,False,False,False,False,True,False,3.8066624897703196
1,550,42.9,7800.0,550.0,80.99736040543259,False,False,False,False,True,True,False,3.7819143200811256
2,984,75.11,7633.130081300813,492.0,80.99736040543259,False,False,False,False,False,True,False,4.3321796622793
2,850,90.0,10588.235294117647,425.0,80.99736040543259,False,False,False,False,False,True,False,4.51085950651685
1,580,52.0,8965.51724137931,580.0,80.99736040543259,False,False,False,False,False,True,False,3.970291913552122
1,680,80.0,11764.70588235294,680.0,126.4613880545538,False,False,False,False,False,True,False,4.394449154672439
4,1950,300.0,15384.615384615385,487.5,126.4613880545538,False,False,False,False,False,True,False,5.707110264748875
4,1950,290.0,14871.794871794871,487.5,126.4613880545538,False,False,False,False,False,True,False,5.673323267171493
2,810,105.0,12962.962962962964,405.0,126.4613880545538,False,False,False,False,False,True,False,4.663439094112067
2,990,132.0,13333.333333333334,495.0,126.4613880545538,False,False,False,False,True,False,False,4.890349128221754
1,700,25.0,3571.4285714285716,700.0,43.581868493629244,False,False,False,False,False,True,False,3.258096538021482
1,640,90.0,14062.5,640.0,158.51313721345065,False,False,False,False,True,False,False,4.51085950651685
1,644,105.0,16304.347826086956,644.0,179.02878870879908,False,False,False,False,False,True,False,4.663439094112067
2,950,95.0,10000.0,475.0,80.99736040543259,False,False,False,False,False,True,False,4.564348191467836
2,800,90.0,11250.0,400.0,126.4613880545538,False,False,False,False,False,True,False,4.51085950651685
3,1560,210.0,13461.538461538461,520.0,126.4613880545538,False,False,False,False,False,True,False,5.351858133476067
1,620,88.0,14193.548387096775,620.0,217.4206667645116,False,False,False,False,False,True,False,4.48863636973214
2,1115,130.0,11659.192825112108,557.5,126.4613880545538,False,False,False,False,False,True,False,4.875197323201151
2,1100,125.0,11363.636363636364,550.0,126.4613880545538,False,False,False,False,False,True,False,4.836281906951478
2,1020,184.0,18039.21568627451,510.0,173.4314643591054,False,False,False,False,True,False,False,5.220355825078324
2,1050,114.99999999999999,10952.38095238095,525.0,126.4613880545538,False,False,False,False,False,True,False,4.7535901911063645
2,1050,110.00000000000001,10476.190476190477,525.0,126.4613880545538,False,False,False,False,False,True,False,4.709530201312334
2,1150,135.0,11739.130434782608,575.0,126.4613880545538,False,False,False,False,False,True,False,4.912654885736052
2,980,85.0,8673.469387755102,490.0,126.4613880545538,False,False,False,False,False,True,False,4.454347296253507
3,1450,190.0,13103.448275862069,483.3333333333333,126.4613880545538,False,False,False,False,False,True,False,5.25227342804663
3,1250,175.0,14000.0,416.6666666666667,126.4613880545538,False,False,False,False,False,True,False,5.170483995038151
1,610,89.0,14590.16393442623,610.0,188.36403431960096,False,False,False,False,True,False,False,4.499809670330265
1,470,46.0,9787.234042553191,470.0,80.99736040543259,False,False,False,False,False,True,False,3.8501476017100584
2,1050,170.0,16190.47619047619,525.0,126.4613880545538,False,False,False,False,False,True,False,5.14166355650266
2,721,162.0,22468.79334257975,360.5,173.4314643591054,False,False,False,False,True,False,False,5.093750200806762
2,645,145.0,22480.62015503876,322.5,173.4314643591054,False,False,False,False,True,False,False,4.983606621708336
2,668,150.0,22455.08982035928,334.0,173.4314643591054,False,False,False,False,True,False,False,5.017279836814924
2,800,105.0,13125.0,400.0,126.4613880545538,False,False,False,False,False,False,False,4.663439094112067
3,1300,250.0,19230.76923076923,433.3333333333333,126.4613880545538,False,False,False,False,False,False,False,5.5254529391317835
2,1000,165.0,16500.0,500.0,126.4613880545538,False,False,False,False,True,False,False,5.111987788356544
3,689,229.99999999999997,33381.71262699564,229.66666666666666,126.3770527009414,False,False,False,False,False,False,False,5.442417710521793
3,836,294.0,35167.46411483254,278.6666666666667,126.3770527009414,False,False,False,False,False,False,False,5.68697535633982
2,546,180.0,32967.03296703297,273.0,126.3770527009414,False,False,False,False,False,False,False,5.198497031265826
2,484,160.0,33057.85123966942,242.0,126.3770527009414,False,False,False,False,False,False,False,5.081404364984463
3,690,180.0,26086.956521739132,230.0,126.3770527009414,False,False,False,False,False,False,False,5.198497031265826
3,763,229.99999999999997,30144.167758846652,254.33333333333334,126.3770527009414,False,False,False,False,False,False,False,5.442417710521793
2,800,78.0,9750.0,400.0,126.4613880545538,False,False,False,False,False,True,False,4.3694478524670215
2,1032,185.0,17926.356589147286,516.0,162.4772516527172,False,False,False,False,False,False,False,5.225746673713202
2,1004,181.0,18027.88844621514,502.0,162.4772516527172,False,False,False,False,False,False,False,5.204006687076795
2,994,178.0,17907.444668008047,497.0,162.4772516527172,False,False,False,False,False,False,False,5.187385805840755
2,953,172.0,18048.268625393495,476.5,162.4772516527172,False,False,False,False,False,False,False,5.153291594497779
1,594,112.99999999999999,19023.56902356902,594.0,162.4772516527172,False,False,False,False,False,False,False,4.736198448394496
2,1490,190.0,12751.677852348994,745.0,154.12894257034569,False,False,False,False,True,False,False,5.25227342804663
2,1275,170.0,13333.333333333334,637.5,126.3770527009414,False,False,False,False,True,False,False,5.14166355650266
2,1415,176.0,12438.16254416961,707.5,126.3770527009414,False,False,False,False,True,False,False,5.176149732573829
3,1855,175.0,9433.962264150943,618.3333333333334,126.3770527009414,False,False,False,False,True,False,False,5.170483995038151
4,1593,323.0,20276.208411801632,398.25,80.92040582439022,False,False,False,False,False,False,False,5.780743515792329
2,638,115.99999999999999,18181.81818181818,319.0,80.92040582439022,False,False,False,False,False,False,False,4.762173934797756
2,643,120.0,18662.519440124415,321.5,80.92040582439022,False,False,False,False,False,False,False,4.795790545596741
3,1115,220.00000000000003,19730.94170403588,371.6666666666667,80.92040582439022,False,False,False,False,False,False,False,5.398162701517753
3,1153,225.0,19514.310494362533,384.3333333333333,80.92040582439022,False,False,False,False,False,False,False,5.420534999272286
3,1785,250.0,14005.602240896358,595.0,80.92040582439022,False,False,False,False,False,False,False,5.5254529391317835
3,993,210.0,21148.036253776434,331.0,80.92040582439022,False,False,False,False,False,False,False,5.351858133476067
2,661,130.0,19667.170953101362,330.5,80.92040582439022,False,False,False,False,False,False,False,4.875197323201151
3,1013,215.0,21224.086870681145,337.6666666666667,80.92040582439022,False,False,False,False,False,False,False,5.375278407684165
4,1605,323.0,20124.610591900313,401.25,80.92040582439022,False,False,False,False,False,False,False,5.780743515792329
2,505,83.35,16504.950495049503,252.5,126.4613880545538,False,False,False,False,True,False,False,4.434974808991977
1,309,50.97,16495.14563106796,309.0,126.4613880545538,False,False,False,False,True,False,False,3.9506666290203505
1,318,43.77,13764.150943396226,318.0,126.4613880545538,False,False,False,False,True,False,False,3.8015382722528743
1,305,41.99,13767.213114754099,305.0,126.4613880545538,False,False,False,False,True,False,False,3.76096753050819
1,317,43.64,13766.561514195584,317.0,126.4613880545538,False,False,False,False,True,False,False,3.7986303180730556
2,489,80.76,16515.337423312885,244.5,126.4613880545538,False,False,False,False,True,False,False,4.403788126455394
2,950,98.9,10410.526315789473,475.0,80.99736040543259,False,False,False,False,False,True,False,4.604169685654508
1,600,75.0,12500.0,600.0,125.02244612509476,False,False,False,False,False,True,False,4.330733340286331
2,900,160.0,17777.777777777777,450.0,125.02244612509476,False,False,False,False,False,True,False,5.081404364984463
1,260,29.0,11153.846153846154,260.0,192.72574132258737,False,False,True,False,False,True,False,3.4011973816621555
2,640,99.78,15590.625,320.0,126.3770527009414,False,False,False,False,True,False,False,4.612939923252452
1,335,68.0,20298.507462686568,335.0,166.57813750953432,False,False,False,False,True,False,False,4.23410650459726
2,525,108.0,20571.428571428572,262.5,166.57813750953432,False,False,False,False,True,False,False,4.6913478822291435
1,385,80.0,20779.22077922078,385.0,166.57813750953432,False,False,False,False,True,False,False,4.394449154672439
1,415,87.0,20963.85542168675,415.0,166.57813750953432,False,False,False,False,True,False,False,4.477336814478207
2,1100,96.0,8727.272727272728,550.0,80.92040582439022,False,False,False,False,False,True,False,4.574710978503383
2,1150,110.00000000000001,9565.21739130435,575.0,80.92040582439022,False,False,False,False,False,True,False,4.709530201312334
1,330,10.8,3272.7272727272725,330.0,30.49247210520817,False,False,True,False,False,False,False,2.468099531471619
1,430,21.0,4883.720930232558,430.0,69.96851540607577,False,False,True,False,False,True,False,3.091042453358316
3,1010,128.0,12673.267326732674,336.6666666666667,80.99736040543259,False,False,False,False,False,False,False,4.859812404361672
1,690,59.5,8623.188405797102,690.0,80.99736040543259,False,False,False,False,False,False,False,4.102643365036796
1,600,71.0,11833.333333333334,600.0,80.99736040543259,False,False,False,False,False,False,False,4.276666119016055
2,1000,237.0,23700.0,500.0,166.57813750953432,False,False,False,False,False,False,False,5.472270673671475
1,670,28.0,4179.104477611941,670.0,43.581868493629244,False,False,False,False,True,False,False,3.367295829986474
2,850,42.0,4941.176470588235,425.0,38.2475458297022,False,False,False,False,False,False,False,3.7612001156935624
1,650,27.0,4153.846153846154,650.0,38.2475458297022,False,False,False,False,True,False,False,3.332204510175204
1,495,26.15,5282.828282828283,495.0,54.48903615882791,False,False,False,False,False,True,False,3.3013770463799443
1,560,60.0,10714.285714285714,560.0,80.99736040543259,False,False,False,False,False,True,False,4.110873864173311
1,500,141.0,28200.0,500.0,183.82484684185633,False,False,False,False,False,True,False,4.955827057601261
1,650,65.0,10000.0,650.0,80.99736040543259,False,False,False,False,False,True,False,4.189654742026425
2,950,70.0,7368.421052631579,475.0,54.37652506399312,False,False,False,False,False,True,False,4.2626798770413155
2,990,112.00000000000001,11313.131313131315,495.0,126.4613880545538,False,False,False,False,True,False,False,4.727387818712341
1,263,21.0,7984.790874524715,263.0,49.20071927664729,False,False,True,False,True,False,False,3.091042453358316
2,572,45.0,7867.132867132867,286.0,49.20071927664729,False,False,False,False,True,False,False,3.828641396489095
1,296,22.5,7601.351351351352,296.0,49.20071927664729,False,False,True,False,True,False,False,3.1570004211501135
1,427,33.5,7845.43325526932,427.0,49.20071927664729,False,False,False,False,True,False,False,3.5409593240373143
1,372,29.95,8051.075268817204,372.0,49.20071927664729,False,False,False,False,True,False,False,3.432372999130605
1,487,37.5,7700.205338809035,487.0,49.20071927664729,False,False,False,False,True,False,False,3.6506582412937387
1,640,41.6,6500.0,640.0,54.48903615882791,False,False,False,False,True,False,False,3.751854253275325
2,950,61.75,6500.0,475.0,54.48903615882791,False,False,False,False,True,False,False,4.139158578011894
1,670,43.55,6500.0,670.0,54.48903615882791,False,False,False,False,True,False,False,3.796612153916818
1,620,40.3,6499.999999999999,620.0,54.48903615882791,False,False,False,False,True,False,False,3.720862499966987
1,695,45.17,6499.280575539568,695.0,54.48903615882791,False,False,False,False,True,False,False,3.8323302365188976
2,915,59.47,6499.453551912568,457.5,54.48903615882791,False,False,False,False,True,False,False,4.1021473742851216
2,638,141.0,22100.313479623823,319.0,125.02244612509476,False,False,False,False,True,False,False,4.955827057601261
3,805,177.0,21987.57763975155,268.3333333333333,125.02244612509476,False,False,False,False,True,False,False,5.181783550292085
1,431,98.2,22784.222737819025,431.0,125.02244612509476,False,False,False,False,True,False,False,4.597138014290827
4,1900,350.0,18421.052631578947,475.0,126.4613880545538,False,False,False,False,False,True,False,5.860786223465865
1,623,62.0,9951.845906902086,623.0,80.99736040543259,False,False,False,False,False,False,False,4.143134726391533
2,900,47.0,5222.222222222223,450.0,38.2475458297022,False,False,False,False,True,False,False,3.871201010907891
1,622,33.0,5305.4662379421225,622.0,38.2475458297022,False,False,False,False,True,False,False,3.5263605246161616
2,990,92.0,9292.929292929293,495.0,126.4613880545538,False,False,False,False,False,True,False,4.532599493153256
3,1200,185.0,15416.666666666666,400.0,126.4613880545538,False,False,False,False,True,False,False,5.225746673713202
1,710,81.0,11408.450704225352,710.0,126.4613880545538,False,False,False,False,True,False,False,4.406719247264253
2,584,157.0,26883.561643835616,292.0,154.12894257034569,False,False,False,False,True,True,False,5.062595033026967
3,949,250.0,26343.519494204425,316.3333333333333,120.38116463483324,False,False,False,False,True,False,False,5.5254529391317835
2,695,190.0,27338.12949640288,347.5,120.38116463483324,False,False,False,False,True,False,False,5.25227342804663
1,756,62.0,8201.0582010582,756.0,80.99736040543259,False,False,False,False,False,False,False,4.143134726391533
2,1060,95.0,8962.264150943396,530.0,80.99736040543259,False,False,False,False,False,False,False,4.564348191467836
1,999,65.0,6506.506506506506,999.0,80.99736040543259,False,False,False,False,True,False,False,4.189654742026425
1,711,69.1,9718.706047819971,711.0,80.99736040543259,False,False,False,False,True,False,False,4.249922794040544
1,725,61.5,8482.758620689656,725.0,80.99736040543259,False,False,False,False,True,False,False,4.135166556742356
1,740,64.58,8727.027027027027,740.0,80.99736040543259,False,False,False,False,False,True,False,4.1832707714165025
1,562,62.35,11094.306049822064,562.0,80.99736040543259,False,False,False,False,True,False,False,4.148674906767148
1,660,51.0,7727.272727272727,660.0,54.529630933421075,False,False,False,False,False,True,False,3.9512437185814275
3,1825,299.0,16383.561643835616,608.3333333333334,126.4613880545538,False,False,False,False,False,True,False,5.703782474656201
3,1700,114.99999999999999,6764.7058823529405,566.6666666666666,54.48903615882791,False,False,False,False,True,False,False,4.7535901911063645
2,850,43.0,5058.823529411765,425.0,49.20071927664729,False,False,False,False,True,False,False,3.784189633918261
1,580,20.68,3565.5172413793102,580.0,30.49247210520817,False,False,False,False,False,False,False,3.0763901765714454
2,655,95.0,14503.81679389313,327.5,126.4613880545538,False,False,False,False,False,True,False,4.564348191467836
1,620,75.0,12096.774193548386,620.0,126.4613880545538,False,False,False,False,False,True,False,4.330733340286331
1,600,77.0,12833.333333333334,600.0,80.99736040543259,False,False,False,False,True,False,False,4.356708826689592
1,610,42.5,6967.213114754099,610.0,41.84759169743622,False,False,False,False,False,True,False,3.7727609380946383
2,556,165.0,29676.258992805757,278.0,167.8269856847162,False,False,False,False,True,False,False,5.111987788356544
1,465,137.0,29462.36559139785,465.0,167.8269856847162,False,False,False,False,True,False,False,4.927253685157205
1,368,108.0,29347.82608695652,368.0,167.8269856847162,False,False,False,False,True,False,False,4.6913478822291435
2,549,163.0,29690.346083788707,274.5,167.8269856847162,False,False,False,False,True,False,False,5.099866427824199
1,700,25.35,3621.4285714285716,700.0,33.381025598325536,False,False,False,False,False,False,False,3.2714682749873716
1,635,23.25,3661.417322834646,635.0,33.381025598325536,False,False,False,False,False,False,False,3.188416617383492
2,910,51.0,5604.395604395604,455.0,80.92040582439022,False,False,False,False,True,False,False,3.9512437185814275
2,1150,155.0,13478.260869565218,575.0,135.7023819182505,False,False,False,False,False,True,False,5.049856007249537
1,720,63.36,8800.0,720.0,80.99736040543259,False,False,False,False,False,False,False,4.1644923221241825
1,756,64.0,8465.608465608466,756.0,80.99736040543259,False,False,False,False,False,False,False,4.174387269895637
2,1050,98.1,9342.857142857143,525.0,88.20951223966058,False,False,False,False,True,False,False,4.596129441335942
1,675,62.0,9185.185185185184,675.0,80.99736040543259,False,False,False,False,True,False,False,4.143134726391533
2,999,80.0,8008.008008008008,499.5,80.99736040543259,False,False,False,False,False,False,False,4.394449154672439
3,1850,248.0,13405.405405405405,616.6666666666666,145.5532452872774,False,False,False,False,False,True,False,5.517452896464707
2,1350,188.0,13925.925925925925,675.0,145.5532452872774,False,False,False,False,False,True,False,5.241747015059643
1,610,32.5,5327.868852459016,610.0,41.84759169743622,False,False,False,False,False,False,False,3.5115454388310208
1,620,42.25,6814.5161290322585,620.0,41.84759169743622,False,False,False,False,False,True,False,3.7669972333778885
2,890,56.67,6367.4157303370785,445.0,41.84759169743622,False,False,False,False,False,False,False,4.0547371076273215
3,1340,270.0,20149.253731343284,446.6666666666667,162.4772516527172,False,False,False,False,False,True,False,5.602118820879701
1,610,95.0,15573.77049180328,610.0,162.4772516527172,False,False,False,False,False,True,False,4.564348191467836
2,985,180.0,18274.111675126904,492.5,162.4772516527172,False,False,False,False,False,True,False,5.198497031265826
1,600,93.0,15500.0,600.0,159.61799580374208,False,False,False,False,False,True,False,4.543294782270004
2,910,50.05,5500.0,455.0,80.92040582439022,False,False,False,False,True,False,False,3.9328055446106744
1,640,65.98,10309.375,640.0,80.99736040543259,False,False,False,False,True,False,False,4.204394067366058
1,750,68.0,9066.666666666666,750.0,88.20951223966058,False,False,False,False,False,True,False,4.23410650459726
2,995,92.0,9246.231155778894,497.5,80.99736040543259,False,False,False,False,False,False,False,4.532599493153256
1,756,63.0,8333.333333333334,756.0,80.99736040543259,False,False,False,False,False,False,False,4.1588830833596715
1,711,61.5,8649.789029535865,711.0,80.99736040543259,False,False,False,False,True,False,False,4.135166556742356
2,1044,89.78,8599.616858237549,522.0,80.99736040543259,False,False,False,False,False,False,False,4.508438997028319
1,315,17.32,5498.412698412699,315.0,80.92040582439022,False,False,True,False,True,False,False,2.9079933592459843
1,340,18.5,5441.176470588235,340.0,80.92040582439022,False,False,True,False,True,False,False,2.970414465569701
2,995,88.5,8894.472361809045,497.5,80.99736040543259,False,False,False,False,False,False,False,4.4942386252808095
1,750,68.0,9066.666666666666,750.0,80.99736040543259,False,False,False,False,False,False,False,4.23410650459726
2,1188,98.0,8249.158249158249,594.0,80.99736040543259,False,False,False,False,True,False,False,4.59511985013459
1,675,60.5,8962.962962962964,675.0,80.99736040543259,False,False,False,False,False,False,False,4.119037174812473
2,1090,87.0,7981.651376146789,545.0,80.99736040543259,False,False,False,False,True,False,False,4.477336814478207
2,1070,85.15,7957.943925233645,535.0,80.99736040543259,False,False,False,False,True,False,False,4.456089962973938
2,980,81.75,8341.836734693878,490.0,80.99736040543259,False,False,False,False,True,False,False,4.415824014257172
2,1000,85.0,8500.0,500.0,80.99736040543259,False,False,False,False,True,False,False,4.454347296253507
2,1188,99.0,8333.333333333334,594.0,80.99736040543259,False,False,False,False,True,False,False,4.605170185988092
2,1070,84.75,7920.560747663551,535.0,80.99736040543259,False,False,False,False,True,False,False,4.45143608604605
1,750,67.0,8933.333333333334,750.0,88.20951223966058,False,False,False,False,True,False,False,4.219507705176107
2,1060,82.0,7735.8490566037735,530.0,80.99736040543259,False,False,False,False,False,False,False,4.418840607796598
2,1026,83.0,8089.668615984406,513.0,80.99736040543259,False,False,False,False,False,False,False,4.430816798843313
1,750,70.25,9366.666666666666,750.0,80.99736040543259,False,False,False,False,False,False,False,4.26619481914876
1,750,75.0,10000.0,750.0,80.99736040543259,False,False,False,False,False,False,False,4.330733340286331
2,999,85.0,8508.508508508508,499.5,80.99736040543259,False,False,False,False,True,False,False,4.454347296253507
1,730,64.0,8767.123287671233,730.0,80.99736040543259,False,False,False,False,False,False,False,4.174387269895637
2,1188,99.1,8341.750841750842,594.0,80.99736040543259,False,False,False,False,True,False,False,4.6061696863211745
2,1070,95.0,8878.504672897196,535.0,80.99736040543259,False,False,False,False,False,False,False,4.564348191467836
1,780,64.0,8205.128205128205,780.0,80.99736040543259,False,False,False,False,False,True,False,4.174387269895637
2,1105,94.0,8506.787330316742,552.5,80.99736040543259,False,False,False,False,True,False,False,4.553876891600541
2,1060,93.28,8800.0,530.0,80.99736040543259,False,False,False,False,False,False,False,4.5462690780679305
2,1060,92.25,8702.830188679245,530.0,80.99736040543259,False,False,False,False,False,False,False,4.535284058523925
1,775,66.0,8516.129032258064,775.0,88.20951223966058,False,False,False,False,True,False,False,4.204692619390966
2,999,92.93,9302.302302302302,499.5,88.20951223966058,False,False,False,False,True,False,False,4.542549824006424
1,720,62.45,8673.611111111111,720.0,80.99736040543259,False,False,False,False,True,False,False,4.150252194160397
2,1044,90.25,8644.63601532567,522.0,80.99736040543259,False,False,False,False,False,False,False,4.513602992462601
1,750,68.5,9133.333333333334,750.0,80.99736040543259,False,False,False,False,False,False,False,4.241326752570746
2,650,94.0,14461.538461538461,325.0,80.99736040543259,False,False,False,False,True,False,False,4.553876891600541
3,1525,130.0,8524.590163934427,508.3333333333333,80.99736040543259,False,False,False,False,False,False,False,4.875197323201151
2,875,88.95,10165.714285714286,437.5,80.99736040543259,False,False,False,False,True,False,False,4.499253960396542
1,740,63.59,8593.243243243243,740.0,80.99736040543259,False,False,False,False,True,False,False,4.168059600044382
1,675,61.5,9111.111111111111,675.0,80.99736040543259,False,False,False,False,True,False,False,4.135166556742356
1,750,63.56,8474.666666666666,750.0,80.99736040543259,False,False,False,False,False,False,False,4.1675950239616935
2,1044,95.0,9099.616858237549,522.0,80.99736040543259,False,False,False,False,False,False,False,4.564348191467836
2,1073,88.0,8201.304753028891,536.5,80.99736040543259,False,False,False,False,False,False,False,4.48863636973214
2,873,81.5,9335.624284077892,436.5,80.99736040543259,False,False,False,False,False,True,False,4.412798293340635
1,756,63.5,8399.4708994709,756.0,80.99736040543259,False,False,False,False,False,True,False,4.1666652238017265
2,1062,95.0,8945.386064030132,531.0,80.99736040543259,False,False,False,False,True,False,False,4.564348191467836
2,1107,91.12,8231.255645889793,553.5,80.99736040543259,False,False,False,False,True,False,False,4.523092074952484
2,990,96.0,9696.969696969696,495.0,80.99736040543259,False,False,False,False,False,False,False,4.574710978503383
2,1050,90.0,8571.42857142857,525.0,80.99736040543259,False,False,False,False,False,False,False,4.51085950651685
2,1070,90.0,8411.214953271028,535.0,80.99736040543259,False,False,False,False,True,False,False,4.51085950651685
2,1070,84.47,7894.392523364486,535.0,80.99736040543259,False,False,False,False,True,False,False,4.448165437177926
1,756,63.5,8399.4708994709,756.0,80.99736040543259,False,False,False,False,False,True,False,4.1666652238017265
1,695,62.0,8920.863309352519,695.0,80.99736040543259,False,False,False,False,False,True,False,4.143134726391533
2,1070,85.26,7968.22429906542,535.0,80.99736040543259,False,False,False,False,True,False,False,4.457365991219697
2,980,83.5,8520.408163265307,490.0,80.99736040543259,False,False,False,False,True,False,False,4.436751534363128
2,1026,89.0,8674.463937621833,513.0,80.99736040543259,False,False,False,False,False,False,False,4.499809670330265
3,950,125.0,13157.894736842105,316.6666666666667,80.99736040543259,False,False,False,False,False,False,False,4.836281906951478
3,1340,121.0,9029.850746268658,446.6666666666667,80.99736040543259,False,False,False,False,False,False,False,4.804021044733257
1,756,65.0,8597.883597883598,756.0,80.99736040543259,False,False,False,False,False,False,False,4.189654742026425
1,780,65.5,8397.435897435897,780.0,80.99736040543259,False,False,False,False,True,False,False,4.197201947661808
2,1070,80.95,7565.420560747663,535.0,80.99736040543259,False,False,False,False,True,False,False,4.406109305189839
1,730,63.0,8630.13698630137,730.0,80.99736040543259,False,False,False,False,True,False,False,4.1588830833596715
2,1070,82.0,7663.551401869159,535.0,80.99736040543259,False,False,False,False,True,False,False,4.418840607796598
2,1062,85.0,8003.76647834275,531.0,80.99736040543259,False,False,False,False,True,False,False,4.454347296253507
2,1188,97.1,8173.400673400673,594.0,80.99736040543259,False,False,False,False,True,False,False,4.585987366571318
2,1070,84.51,7898.130841121495,535.0,80.99736040543259,False,False,False,False,True,False,False,4.448633328167864
2,999,87.5,8758.758758758759,499.5,80.99736040543259,False,False,False,False,True,False,False,4.483002552013883
